Datum tenaamstelling,Brandstof omschrijving,Kenteken
1986-07-18,Benzine,142
1986-08-07,Diesel,4
1986-08-07,Benzine,144
1986-08-15,Benzine,145
1986-10-04,Benzine,146
1986-10-06,Benzine,147
1986-11-12,Benzine,148
1986-11-27,Benzine,149
1986-12-19,Benzine,150
1987-01-02,Benzine,151
1987-01-15,Benzine,152
1987-02-02,Benzine,153
1987-02-10,Benzine,154
1987-02-14,Benzine,155
1987-02-17,Benzine,156
1987-03-13,Benzine,157
1987-03-20,Diesel,5
1987-03-25,Benzine,158
1987-03-30,Benzine,159
1987-04-22,Benzine,160
1987-04-29,Benzine,161
1987-05-06,Benzine,162
1987-05-07,Benzine,163
1987-05-13,Benzine,164
1987-05-15,Diesel,6
1987-05-19,Benzine,165
1987-07-02,Benzine,166
1987-07-06,Benzine,167
1987-07-17,Benzine,168
1987-07-24,Benzine,169
1987-08-06,Benzine,170
1987-08-13,Benzine,171
1987-08-31,Benzine,172
1987-09-04,Benzine,173
1987-09-07,Benzine,174
1987-09-22,Benzine,175
1987-09-28,Benzine,176
1987-10-02,Benzine,177
1987-10-03,Benzine,178
1987-10-14,Benzine,179
1987-10-16,Benzine,180
1987-10-21,Benzine,181
1987-11-03,Benzine,182
1987-11-13,Benzine,183
1987-12-22,Benzine,184
1987-12-30,Benzine,185
1987-12-31,Benzine,186
1988-01-02,Benzine,187
1988-01-04,Benzine,188
1988-01-08,Benzine,190
1988-01-14,Benzine,191
1988-01-15,Benzine,192
1988-01-19,Benzine,193
1988-01-28,Benzine,194
1988-02-04,Benzine,195
1988-02-08,Benzine,196
1988-03-18,Benzine,197
1988-04-19,Benzine,198
1988-04-22,Benzine,200
1988-05-06,Benzine,201
1988-05-07,Benzine,202
1988-05-20,Benzine,204
1988-05-21,Benzine,205
1988-05-25,Benzine,206
1988-05-27,Benzine,207
1988-06-09,Benzine,208
1988-06-10,Benzine,210
1988-06-15,Benzine,211
1988-06-16,Benzine,212
1988-06-18,Benzine,213
1988-06-27,Diesel,7
1988-07-08,Benzine,214
1988-07-11,Benzine,215
1988-07-21,Benzine,216
1988-07-30,Benzine,217
1988-08-08,Benzine,218
1988-08-12,Benzine,219
1988-08-16,Benzine,220
1988-08-24,Benzine,221
1988-08-26,Benzine,222
1988-09-01,Benzine,223
1988-09-17,Benzine,224
1988-10-01,Benzine,225
1988-10-14,Benzine,226
1988-11-01,Benzine,227
1988-11-07,Benzine,228
1988-11-22,Diesel,8
1988-12-01,LPG,6
1988-12-17,Benzine,229
1988-12-22,Benzine,230
1988-12-29,Benzine,231
1989-01-17,Diesel,9
1989-01-25,Benzine,232
1989-01-31,Benzine,233
1989-01-31,LPG,7
1989-02-03,Benzine,234
1989-02-28,Benzine,235
1989-03-02,Benzine,236
1989-03-10,Benzine,237
1989-03-15,Benzine,238
1989-04-11,Benzine,239
1989-04-21,Benzine,240
1989-04-24,Benzine,241
1989-04-25,Diesel,10
1989-04-26,Benzine,242
1989-05-23,LPG,8
1989-05-25,Benzine,243
1989-05-29,Benzine,244
1989-06-05,Benzine,245
1989-06-09,Diesel,11
1989-06-20,Benzine,246
1989-06-22,Benzine,247
1989-06-29,Benzine,248
1989-06-30,LPG,9
1989-07-10,Benzine,249
1989-07-18,Benzine,251
1989-07-22,Benzine,252
1989-07-24,Benzine,253
1989-07-31,Benzine,254
1989-08-14,Benzine,255
1989-08-24,Benzine,256
1989-08-29,Diesel,12
1989-08-30,Benzine,257
1989-10-05,Benzine,258
1989-10-11,Benzine,259
1989-12-06,Benzine,260
1990-01-16,Benzine,261
1990-01-19,Benzine,262
1990-01-23,Benzine,263
1990-01-29,Benzine,264
1990-02-05,Benzine,265
1990-02-06,Benzine,266
1990-02-09,Benzine,267
1990-02-16,Benzine,269
1990-02-20,Benzine,270
1990-02-28,Benzine,271
1990-03-12,Benzine,272
1990-03-14,Benzine,273
1990-03-17,Benzine,274
1990-03-20,Benzine,275
1990-03-22,Benzine,276
1990-03-23,Benzine,277
1990-03-30,Benzine,278
1990-04-11,Diesel,13
1990-04-17,Benzine,279
1990-04-20,Benzine,280
1990-04-28,Benzine,281
1990-05-01,Benzine,282
1990-05-04,Benzine,283
1990-05-16,Benzine,284
1990-05-19,Benzine,285
1990-05-21,Benzine,287
1990-06-01,Benzine,288
1990-06-12,Benzine,289
1990-06-14,Benzine,290
1990-06-15,Benzine,292
1990-06-18,Benzine,293
1990-06-20,Benzine,294
1990-07-10,Diesel,14
1990-07-12,Benzine,295
1990-07-16,Benzine,297
1990-07-23,Benzine,298
1990-07-28,Benzine,299
1990-08-01,LPG,10
1990-08-23,Benzine,300
1990-09-05,Benzine,301
1990-09-17,Benzine,302
1990-09-18,Benzine,303
1990-09-26,Benzine,304
1990-09-28,Benzine,305
1990-10-02,Diesel,15
1990-10-08,Benzine,306
1990-10-09,Benzine,307
1990-10-16,Benzine,308
1990-10-30,Benzine,310
1990-10-31,Benzine,311
1990-11-07,Benzine,312
1990-11-15,Benzine,313
1990-11-29,Benzine,315
1990-12-06,Benzine,316
1990-12-14,Benzine,318
1990-12-17,Benzine,319
1990-12-18,Diesel,16
1990-12-20,Benzine,321
1990-12-27,Diesel,17
1990-12-27,Benzine,322
1991-01-04,Benzine,323
1991-01-07,Benzine,324
1991-01-10,Benzine,325
1991-01-11,Benzine,326
1991-01-17,Benzine,327
1991-01-21,Benzine,328
1991-01-23,Benzine,329
1991-01-23,LPG,11
1991-01-28,Benzine,331
1991-01-31,Benzine,332
1991-02-13,Benzine,333
1991-03-01,Benzine,334
1991-03-02,Benzine,335
1991-03-04,Benzine,336
1991-03-07,Benzine,337
1991-03-08,Benzine,338
1991-03-15,Benzine,339
1991-03-20,Benzine,340
1991-03-22,Benzine,341
1991-03-23,Diesel,18
1991-04-02,Diesel,19
1991-04-05,Benzine,343
1991-04-12,Benzine,344
1991-04-16,Benzine,345
1991-04-22,Benzine,347
1991-04-24,Benzine,348
1991-04-26,Benzine,349
1991-04-29,Benzine,350
1991-05-02,Benzine,351
1991-05-14,Benzine,352
1991-05-17,Benzine,353
1991-05-23,Benzine,354
1991-05-25,Benzine,355
1991-05-29,Benzine,356
1991-06-01,Benzine,357
1991-06-05,Benzine,358
1991-06-06,Benzine,359
1991-06-11,Diesel,20
1991-06-13,Benzine,360
1991-06-21,Benzine,361
1991-06-28,Benzine,362
1991-07-05,Benzine,363
1991-07-12,Diesel,21
1991-07-12,Benzine,364
1991-07-29,Benzine,365
1991-07-31,Benzine,366
1991-08-09,Benzine,367
1991-08-15,Benzine,368
1991-08-17,Benzine,369
1991-08-21,Benzine,370
1991-09-03,Benzine,371
1991-09-06,Benzine,372
1991-09-24,Benzine,373
1991-09-27,Benzine,375
1991-09-30,Benzine,377
1991-10-04,Diesel,22
1991-10-15,Benzine,378
1991-10-16,LPG,12
1991-10-16,Benzine,379
1991-10-17,Benzine,380
1991-10-17,LPG,13
1991-10-23,Benzine,381
1991-10-24,Benzine,382
1991-10-25,Diesel,23
1991-11-01,Benzine,383
1991-11-04,Benzine,384
1991-11-08,Benzine,385
1991-11-12,Benzine,386
1991-11-14,Benzine,387
1991-11-16,Benzine,388
1991-11-29,Benzine,389
1991-12-02,Benzine,391
1991-12-05,Benzine,392
1991-12-06,Benzine,393
1991-12-12,Benzine,394
1991-12-13,Benzine,395
1991-12-16,Benzine,396
1991-12-30,Benzine,399
1992-01-07,Benzine,400
1992-01-10,Diesel,24
1992-01-14,Benzine,401
1992-01-15,Benzine,403
1992-01-18,Benzine,404
1992-01-20,Benzine,405
1992-01-21,Benzine,406
1992-01-27,Benzine,407
1992-01-30,Benzine,408
1992-02-01,Benzine,409
1992-02-03,Benzine,410
1992-02-05,Benzine,411
1992-02-10,Benzine,412
1992-02-17,Diesel,25
1992-02-18,Benzine,413
1992-03-05,Benzine,414
1992-03-06,Benzine,415
1992-03-19,Benzine,416
1992-03-20,Benzine,417
1992-03-25,Benzine,418
1992-03-26,Benzine,419
1992-03-30,Benzine,420
1992-03-31,Benzine,421
1992-04-03,Benzine,423
1992-04-04,Benzine,424
1992-04-10,Benzine,425
1992-04-17,Benzine,426
1992-04-23,Benzine,427
1992-04-28,Diesel,26
1992-05-01,Benzine,428
1992-05-04,Benzine,429
1992-05-06,Benzine,430
1992-05-11,Benzine,431
1992-05-21,Benzine,432
1992-05-22,Benzine,433
1992-06-04,Benzine,434
1992-06-05,Benzine,435
1992-06-05,Diesel,27
1992-06-10,Benzine,436
1992-06-18,Benzine,437
1992-06-22,Benzine,438
1992-06-24,Benzine,440
1992-06-27,Benzine,441
1992-06-29,Benzine,442
1992-07-03,Benzine,444
1992-07-07,Benzine,445
1992-07-08,Benzine,446
1992-07-10,Benzine,448
1992-07-14,Benzine,449
1992-07-17,Diesel,28
1992-07-24,Benzine,450
1992-07-25,Benzine,451
1992-07-27,Benzine,452
1992-07-29,Benzine,453
1992-07-31,Diesel,29
1992-07-31,Benzine,454
1992-08-05,Benzine,455
1992-08-26,Benzine,456
1992-08-28,Benzine,457
1992-09-03,Benzine,458
1992-09-07,Benzine,459
1992-09-12,Benzine,460
1992-09-19,Benzine,461
1992-09-24,Benzine,462
1992-09-25,Benzine,463
1992-09-26,Benzine,464
1992-09-30,Benzine,465
1992-10-09,Benzine,467
1992-10-13,Benzine,468
1992-10-14,Benzine,470
1992-10-16,Diesel,30
1992-10-28,Benzine,471
1992-10-29,Benzine,472
1992-11-04,Benzine,473
1992-11-06,Benzine,474
1992-11-18,Benzine,475
1992-12-05,Benzine,476
1992-12-10,Benzine,478
1992-12-14,Diesel,31
1992-12-15,Benzine,480
1992-12-22,Benzine,481
1992-12-24,Benzine,482
1992-12-29,Benzine,484
1992-12-30,Benzine,485
1993-01-08,Benzine,486
1993-01-11,Diesel,32
1993-01-22,Benzine,487
1993-01-29,Benzine,488
1993-02-01,Benzine,489
1993-02-09,Benzine,490
1993-02-11,Diesel,33
1993-02-11,Benzine,491
1993-02-12,Diesel,34
1993-02-15,Benzine,492
1993-02-22,Diesel,35
1993-02-23,Benzine,493
1993-03-05,LPG,14
1993-03-08,Benzine,494
1993-03-10,Diesel,36
1993-03-17,Benzine,495
1993-03-18,Benzine,496
1993-03-19,Diesel,37
1993-03-19,Benzine,497
1993-03-20,Benzine,498
1993-03-23,Diesel,38
1993-03-30,Benzine,499
1993-03-31,Benzine,500
1993-04-02,Benzine,501
1993-04-03,LPG,15
1993-04-03,Benzine,502
1993-04-07,Benzine,503
1993-04-07,Diesel,39
1993-04-08,Benzine,504
1993-04-09,Benzine,505
1993-04-15,Benzine,506
1993-04-28,Benzine,507
1993-04-29,Benzine,508
1993-05-06,Benzine,510
1993-05-07,Benzine,511
1993-05-11,Benzine,512
1993-05-14,Benzine,513
1993-05-18,Diesel,40
1993-05-19,Benzine,516
1993-05-26,Benzine,517
1993-06-02,Benzine,518
1993-06-03,Benzine,520
1993-06-04,Benzine,522
1993-06-11,Benzine,524
1993-06-12,Diesel,41
1993-06-16,Benzine,525
1993-06-18,Benzine,526
1993-06-24,Benzine,528
1993-06-25,Benzine,529
1993-06-29,Benzine,530
1993-07-01,Benzine,531
1993-07-02,Benzine,532
1993-07-03,Benzine,534
1993-07-07,Diesel,42
1993-07-09,Benzine,535
1993-07-15,Benzine,536
1993-07-19,Benzine,537
1993-07-20,Benzine,539
1993-07-22,Benzine,540
1993-07-24,Benzine,541
1993-08-17,Benzine,542
1993-08-23,Benzine,543
1993-08-24,Benzine,544
1993-08-27,Benzine,546
1993-09-11,Benzine,548
1993-09-14,Benzine,549
1993-09-17,Benzine,550
1993-09-21,LPG,16
1993-09-24,Benzine,551
1993-09-29,Benzine,552
1993-10-01,Benzine,553
1993-10-08,Benzine,554
1993-10-13,Diesel,44
1993-10-15,Benzine,555
1993-10-21,Benzine,556
1993-10-25,Diesel,45
1993-10-28,Benzine,558
1993-11-02,Benzine,559
1993-11-03,Benzine,560
1993-11-09,Benzine,561
1993-11-15,Diesel,46
1993-11-22,Benzine,562
1993-11-26,LPG,17
1993-11-26,Diesel,47
1993-12-01,Benzine,564
1993-12-03,Benzine,565
1993-12-06,Benzine,567
1993-12-08,Diesel,48
1993-12-08,Benzine,568
1993-12-13,Benzine,569
1993-12-20,Benzine,570
1993-12-23,Benzine,571
1993-12-29,Benzine,572
1993-12-30,Benzine,573
1994-01-06,Diesel,49
1994-01-06,Benzine,574
1994-01-13,Benzine,575
1994-01-14,Diesel,50
1994-01-17,Benzine,576
1994-01-20,Benzine,577
1994-01-21,Benzine,578
1994-01-22,Benzine,579
1994-01-26,Benzine,580
1994-01-28,Benzine,581
1994-01-29,Benzine,583
1994-02-02,Benzine,584
1994-02-04,Benzine,585
1994-02-05,Benzine,586
1994-02-09,LPG,18
1994-02-10,Benzine,587
1994-02-11,Benzine,588
1994-02-14,Benzine,589
1994-02-25,Benzine,590
1994-03-01,Benzine,591
1994-03-04,Diesel,51
1994-03-10,Benzine,592
1994-03-11,Benzine,593
1994-03-14,Benzine,594
1994-03-16,Benzine,595
1994-03-21,Benzine,596
1994-03-23,Benzine,597
1994-03-25,Benzine,600
1994-03-28,Benzine,601
1994-04-01,Benzine,602
1994-04-08,Benzine,603
1994-04-09,Benzine,605
1994-04-11,Benzine,607
1994-04-13,Benzine,609
1994-04-25,Benzine,610
1994-04-28,Benzine,612
1994-05-02,Diesel,52
1994-05-02,LPG,19
1994-05-02,Benzine,614
1994-05-13,Benzine,615
1994-05-14,Benzine,616
1994-05-18,Benzine,617
1994-05-19,Benzine,618
1994-05-20,LPG,20
1994-05-24,Benzine,619
1994-05-25,Benzine,620
1994-05-26,Benzine,621
1994-05-26,Diesel,54
1994-06-01,Benzine,622
1994-06-02,Benzine,625
1994-06-08,Benzine,627
1994-06-10,Benzine,628
1994-06-16,Diesel,55
1994-06-22,Benzine,629
1994-06-23,Benzine,630
1994-06-27,Diesel,56
1994-06-27,Benzine,632
1994-06-29,Benzine,633
1994-07-01,Benzine,634
1994-07-06,Benzine,635
1994-07-07,Benzine,636
1994-07-08,Benzine,637
1994-07-14,Benzine,638
1994-07-15,LPG,21
1994-07-16,Benzine,639
1994-07-18,Diesel,57
1994-07-19,Benzine,640
1994-07-23,Benzine,641
1994-07-27,Benzine,642
1994-07-28,Benzine,644
1994-07-29,Benzine,645
1994-08-01,Benzine,646
1994-08-02,Benzine,647
1994-08-04,Benzine,648
1994-08-05,Benzine,649
1994-08-09,Diesel,62
1994-08-12,Benzine,650
1994-08-15,Benzine,651
1994-08-16,Benzine,653
1994-08-17,Diesel,63
1994-08-22,Diesel,67
1994-08-22,Benzine,654
1994-08-23,Benzine,655
1994-08-24,Benzine,656
1994-08-25,Benzine,657
1994-09-02,Benzine,658
1994-09-06,Diesel,72
1994-09-07,Benzine,659
1994-09-08,Diesel,73
1994-09-09,Benzine,660
1994-09-12,Benzine,661
1994-09-13,Benzine,662
1994-09-14,Benzine,664
1994-09-15,Benzine,665
1994-09-16,Benzine,666
1994-09-20,Benzine,667
1994-09-22,Benzine,668
1994-09-23,Diesel,74
1994-09-23,LPG,22
1994-09-27,Benzine,669
1994-10-03,Benzine,670
1994-10-05,Benzine,671
1994-10-07,Benzine,672
1994-10-07,Diesel,75
1994-10-18,Benzine,673
1994-10-19,Benzine,674
1994-10-28,Benzine,675
1994-11-02,Benzine,676
1994-11-08,Benzine,677
1994-11-09,Diesel,76
1994-11-09,LPG,23
1994-11-10,Benzine,679
1994-11-11,Benzine,680
1994-11-16,Diesel,77
1994-11-21,Diesel,82
1994-11-22,Diesel,83
1994-11-24,Benzine,681
1994-11-25,Diesel,84
1994-11-29,Benzine,683
1994-11-30,Benzine,684
1994-12-01,Diesel,86
1994-12-02,Benzine,685
1994-12-12,Diesel,87
1994-12-16,Benzine,687
1994-12-17,Diesel,88
1994-12-20,Benzine,688
1994-12-22,Benzine,689
1994-12-23,Benzine,690
1994-12-27,Benzine,691
1994-12-29,LPG,24
1994-12-30,Benzine,693
1994-12-31,Benzine,694
1995-01-03,Diesel,91
1995-01-04,Benzine,695
1995-01-05,Diesel,92
1995-01-05,Benzine,696
1995-01-06,LPG,25
1995-01-09,Benzine,698
1995-01-11,Diesel,93
1995-01-14,Diesel,94
1995-01-14,Benzine,699
1995-01-19,Benzine,701
1995-01-19,Diesel,95
1995-01-20,Benzine,702
1995-01-20,Diesel,96
1995-01-23,Benzine,704
1995-01-24,Benzine,705
1995-01-24,Diesel,97
1995-01-25,Benzine,706
1995-01-26,Benzine,707
1995-01-27,Benzine,710
1995-01-31,Benzine,711
1995-02-01,Benzine,712
1995-02-02,Benzine,713
1995-02-04,Diesel,98
1995-02-06,Benzine,714
1995-02-06,LPG,26
1995-02-07,Benzine,715
1995-02-09,LPG,27
1995-02-09,Benzine,717
1995-02-13,Diesel,99
1995-02-13,Benzine,718
1995-02-13,LPG,28
1995-02-14,LPG,29
1995-02-14,Diesel,100
1995-02-15,Diesel,101
1995-02-15,Benzine,719
1995-02-16,LPG,30
1995-02-16,Benzine,720
1995-02-16,Diesel,102
1995-02-17,Benzine,721
1995-02-17,LPG,31
1995-02-18,Benzine,722
1995-02-20,Diesel,103
1995-02-20,Benzine,724
1995-02-21,Benzine,726
1995-02-22,Diesel,105
1995-02-22,Benzine,727
1995-02-25,Benzine,729
1995-02-27,Diesel,107
1995-02-28,Benzine,730
1995-03-01,Benzine,731
1995-03-02,Benzine,734
1995-03-03,Benzine,735
1995-03-03,LPG,32
1995-03-06,Benzine,736
1995-03-07,Benzine,737
1995-03-08,Benzine,738
1995-03-08,Diesel,108
1995-03-14,Diesel,111
1995-03-14,Benzine,739
1995-03-15,Diesel,112
1995-03-15,Benzine,740
1995-03-16,Diesel,113
1995-03-16,Benzine,743
1995-03-18,Benzine,744
1995-03-20,Benzine,745
1995-03-21,Benzine,746
1995-03-21,Diesel,114
1995-03-22,Benzine,749
1995-03-23,Benzine,750
1995-03-24,Benzine,752
1995-03-25,Diesel,115
1995-03-27,Diesel,117
1995-03-28,Diesel,118
1995-03-29,Benzine,757
1995-03-29,Diesel,120
1995-03-29,LPG,33
1995-03-30,Benzine,761
1995-03-31,Benzine,766
1995-04-01,Benzine,767
1995-04-03,Diesel,121
1995-04-03,Benzine,768
1995-04-04,LPG,35
1995-04-04,Benzine,769
1995-04-05,Benzine,771
1995-04-06,Benzine,773
1995-04-07,Benzine,774
1995-04-10,Benzine,775
1995-04-11,Benzine,776
1995-04-12,Benzine,778
1995-04-18,LPG,36
1995-04-18,Benzine,780
1995-04-20,Benzine,781
1995-04-21,Benzine,783
1995-04-22,Benzine,784
1995-04-24,Diesel,122
1995-04-25,Benzine,785
1995-04-27,Benzine,786
1995-04-29,Benzine,787
1995-05-01,Benzine,788
1995-05-02,Benzine,789
1995-05-03,Benzine,790
1995-05-08,Benzine,791
1995-05-09,Benzine,792
1995-05-10,Benzine,793
1995-05-12,Benzine,794
1995-05-13,Benzine,796
1995-05-15,LPG,37
1995-05-15,Benzine,803
1995-05-16,Benzine,806
1995-05-17,Benzine,808
1995-05-19,Benzine,812
1995-05-22,Benzine,814
1995-05-24,Benzine,815
1995-05-27,Benzine,816
1995-05-30,Benzine,817
1995-05-31,Benzine,820
1995-06-01,Benzine,821
1995-06-03,Benzine,822
1995-06-08,Diesel,123
1995-06-08,Benzine,823
1995-06-09,Benzine,825
1995-06-13,Benzine,829
1995-06-14,Diesel,124
1995-06-16,Benzine,831
1995-06-19,Benzine,832
1995-06-20,Benzine,834
1995-06-20,LPG,38
1995-06-20,Diesel,125
1995-06-21,Benzine,836
1995-06-22,Benzine,838
1995-06-23,Benzine,839
1995-06-27,Benzine,841
1995-06-27,Diesel,126
1995-06-28,Benzine,842
1995-07-03,Benzine,843
1995-07-05,Benzine,845
1995-07-07,Benzine,846
1995-07-10,Benzine,848
1995-07-14,Diesel,127
1995-07-17,Benzine,850
1995-07-18,LPG,39
1995-07-19,Benzine,851
1995-07-24,Benzine,852
1995-07-26,Benzine,853
1995-07-28,LPG,41
1995-07-28,Benzine,854
1995-07-29,Benzine,855
1995-08-01,Benzine,856
1995-08-03,Benzine,857
1995-08-04,Benzine,859
1995-08-05,Benzine,860
1995-08-08,Diesel,128
1995-08-08,Benzine,861
1995-08-09,Benzine,862
1995-08-11,Benzine,863
1995-08-15,Benzine,864
1995-08-16,Benzine,866
1995-08-23,Benzine,867
1995-08-25,Benzine,868
1995-08-28,Benzine,870
1995-08-30,Diesel,129
1995-09-05,Diesel,131
1995-09-05,Benzine,871
1995-09-06,LPG,42
1995-09-08,Benzine,874
1995-09-11,Benzine,875
1995-09-12,Benzine,878
1995-09-13,Benzine,879
1995-09-18,Benzine,881
1995-09-20,Benzine,882
1995-09-21,Benzine,883
1995-09-22,Benzine,884
1995-09-25,Benzine,886
1995-09-26,LPG,43
1995-09-28,Benzine,887
1995-09-29,Benzine,889
1995-09-30,Benzine,890
1995-10-02,Benzine,892
1995-10-03,Benzine,893
1995-10-05,Benzine,894
1995-10-06,Benzine,895
1995-10-06,Diesel,132
1995-10-07,Benzine,896
1995-10-13,Benzine,900
1995-10-14,Benzine,902
1995-10-17,Benzine,903
1995-10-18,Benzine,904
1995-10-19,Benzine,906
1995-10-20,Benzine,908
1995-10-26,Benzine,909
1995-10-27,Diesel,133
1995-10-27,Benzine,910
1995-11-03,Benzine,912
1995-11-04,Benzine,915
1995-11-09,Benzine,917
1995-11-10,Benzine,919
1995-11-13,Benzine,920
1995-11-17,Benzine,921
1995-11-18,Benzine,922
1995-11-21,Benzine,924
1995-11-22,Benzine,925
1995-11-25,Benzine,926
1995-12-01,Benzine,927
1995-12-01,Diesel,134
1995-12-04,Benzine,928
1995-12-05,Benzine,929
1995-12-13,Benzine,931
1995-12-14,Benzine,933
1995-12-16,Benzine,935
1995-12-18,Benzine,936
1995-12-19,Benzine,937
1995-12-20,Benzine,941
1995-12-20,LPG,44
1995-12-27,Benzine,942
1995-12-28,Benzine,943
1995-12-29,Benzine,944
1995-12-29,Diesel,135
1995-12-30,Benzine,946
1996-01-02,Benzine,947
1996-01-03,Diesel,136
1996-01-03,Benzine,948
1996-01-04,Benzine,949
1996-01-05,Benzine,950
1996-01-10,Benzine,951
1996-01-11,Benzine,954
1996-01-12,Benzine,955
1996-01-12,Diesel,137
1996-01-15,Benzine,957
1996-01-17,Diesel,138
1996-01-18,Benzine,958
1996-01-19,Benzine,959
1996-01-20,Benzine,960
1996-01-22,Benzine,962
1996-01-23,Diesel,139
1996-01-24,LPG,45
1996-01-25,Benzine,963
1996-01-27,Benzine,964
1996-01-30,Benzine,965
1996-01-31,Benzine,967
1996-02-02,Diesel,141
1996-02-08,Benzine,968
1996-02-09,Benzine,972
1996-02-14,Benzine,974
1996-02-14,LPG,46
1996-02-16,Benzine,977
1996-02-16,Diesel,142
1996-02-17,Benzine,978
1996-02-19,Benzine,979
1996-02-21,Benzine,980
1996-02-21,LPG,47
1996-02-21,Diesel,143
1996-02-22,Benzine,981
1996-02-23,LPG,48
1996-02-26,Benzine,983
1996-02-27,Benzine,984
1996-02-27,LPG,49
1996-02-29,Benzine,985
1996-03-01,Benzine,987
1996-03-02,Benzine,988
1996-03-04,Benzine,989
1996-03-08,Benzine,990
1996-03-09,Benzine,991
1996-03-11,Benzine,993
1996-03-12,Benzine,996
1996-03-12,Diesel,144
1996-03-15,Benzine,997
1996-03-18,Benzine,998
1996-03-20,Benzine,1000
1996-03-21,Benzine,1001
1996-03-25,Benzine,1004
1996-03-26,Benzine,1005
1996-03-27,Benzine,1006
1996-03-28,Benzine,1007
1996-03-29,Benzine,1008
1996-03-29,Diesel,145
1996-04-01,Benzine,1013
1996-04-04,Benzine,1016
1996-04-05,Benzine,1020
1996-04-09,Diesel,147
1996-04-10,Benzine,1021
1996-04-11,Benzine,1024
1996-04-12,Benzine,1027
1996-04-12,LPG,50
1996-04-15,Benzine,1029
1996-04-17,Benzine,1031
1996-04-18,Benzine,1035
1996-04-19,Benzine,1036
1996-04-20,Benzine,1037
1996-04-22,Benzine,1041
1996-04-23,Diesel,148
1996-04-23,Benzine,1042
1996-04-25,Benzine,1043
1996-04-26,Benzine,1044
1996-05-02,Benzine,1045
1996-05-06,Benzine,1046
1996-05-08,Benzine,1048
1996-05-09,Benzine,1053
1996-05-13,Diesel,149
1996-05-14,Benzine,1055
1996-05-15,Benzine,1056
1996-05-20,Benzine,1058
1996-05-21,Benzine,1059
1996-05-21,Diesel,150
1996-05-22,Benzine,1062
1996-05-23,Benzine,1063
1996-05-24,Benzine,1065
1996-05-25,Benzine,1066
1996-05-28,Benzine,1067
1996-05-28,Diesel,151
1996-05-29,Benzine,1069
1996-05-30,LPG,51
1996-05-31,Benzine,1070
1996-06-01,Benzine,1071
1996-06-04,Benzine,1073
1996-06-05,Benzine,1074
1996-06-06,Benzine,1078
1996-06-07,Benzine,1079
1996-06-08,Benzine,1080
1996-06-10,Diesel,152
1996-06-10,Benzine,1081
1996-06-11,Diesel,153
1996-06-12,LPG,52
1996-06-12,Benzine,1084
1996-06-14,Benzine,1088
1996-06-18,Benzine,1090
1996-06-19,Benzine,1091
1996-06-20,Benzine,1093
1996-06-21,Benzine,1094
1996-06-24,Benzine,1095
1996-06-25,Benzine,1096
1996-06-26,LPG,53
1996-06-28,Benzine,1098
1996-06-29,LPG,54
1996-06-29,Benzine,1100
1996-07-02,Benzine,1101
1996-07-03,Benzine,1102
1996-07-04,Benzine,1103
1996-07-05,Benzine,1104
1996-07-06,Benzine,1106
1996-07-08,Benzine,1107
1996-07-09,Benzine,1108
1996-07-11,Benzine,1109
1996-07-13,Benzine,1110
1996-07-16,Benzine,1112
1996-07-17,Benzine,1114
1996-07-18,Benzine,1115
1996-07-19,Diesel,154
1996-07-19,Benzine,1118
1996-07-20,Benzine,1119
1996-07-22,Benzine,1120
1996-07-23,Benzine,1121
1996-07-24,Benzine,1122
1996-07-25,Benzine,1124
1996-07-30,Benzine,1125
1996-08-06,Benzine,1127
1996-08-07,Benzine,1128
1996-08-08,Benzine,1129
1996-08-09,Benzine,1130
1996-08-13,Benzine,1131
1996-08-15,Benzine,1132
1996-08-15,Diesel,155
1996-08-17,Benzine,1134
1996-08-19,Diesel,156
1996-08-21,Benzine,1135
1996-08-26,Diesel,157
1996-08-27,Benzine,1136
1996-08-29,Diesel,159
1996-08-30,Benzine,1138
1996-08-30,Diesel,161
1996-09-04,Benzine,1139
1996-09-05,Benzine,1140
1996-09-06,Benzine,1141
1996-09-09,Benzine,1142
1996-09-09,Diesel,162
1996-09-10,Benzine,1143
1996-09-11,Benzine,1144
1996-09-12,Benzine,1146
1996-09-13,Benzine,1147
1996-09-14,Benzine,1148
1996-09-19,Benzine,1149
1996-09-20,Benzine,1152
1996-09-25,Benzine,1153
1996-09-27,Benzine,1154
1996-09-27,Diesel,163
1996-10-04,Benzine,1156
1996-10-05,Benzine,1157
1996-10-07,Diesel,164
1996-10-07,Benzine,1159
1996-10-09,Benzine,1160
1996-10-10,Benzine,1161
1996-10-12,Benzine,1162
1996-10-14,Diesel,166
1996-10-15,LPG,55
1996-10-15,Benzine,1164
1996-10-18,Benzine,1166
1996-10-19,Benzine,1167
1996-10-23,Benzine,1168
1996-10-24,Diesel,167
1996-10-24,Benzine,1169
1996-10-25,Benzine,1170
1996-10-26,Benzine,1171
1996-10-28,Benzine,1172
1996-10-29,Benzine,1173
1996-10-30,Benzine,1175
1996-11-06,Benzine,1176
1996-11-07,Benzine,1178
1996-11-08,Benzine,1179
1996-11-08,Diesel,169
1996-11-18,Benzine,1180
1996-11-18,Diesel,170
1996-11-19,LPG,56
1996-11-19,Benzine,1181
1996-11-20,Benzine,1183
1996-11-20,Diesel,171
1996-11-22,Benzine,1185
1996-11-27,Diesel,173
1996-11-29,Benzine,1187
1996-12-02,Diesel,174
